Date,Open,High,Low,Close,Adj Close,Volume
2016-09-26,145000.000000,147000.000000,145000.000000,146000.000000,142254.093750,50076
2016-09-27,145000.000000,148000.000000,144500.000000,146500.000000,142741.265625,72819
2016-09-28,147000.000000,147000.000000,144500.000000,144500.000000,140792.593750,73473
2016-09-29,145000.000000,157500.000000,145000.000000,157500.000000,153459.046875,274077
2016-09-30,154500.000000,155500.000000,151000.000000,154000.000000,150048.859375,193810
2016-10-04,153500.000000,154500.000000,150500.000000,151000.000000,147125.828125,78843
2016-10-05,150000.000000,162500.000000,150000.000000,162500.000000,158330.765625,232836
2016-10-06,163000.000000,168000.000000,162500.000000,162500.000000,158330.765625,299784
2016-10-07,164500.000000,166000.000000,159500.000000,160500.000000,156382.078125,132672
2016-10-10,162000.000000,164500.000000,159000.000000,163500.000000,159305.109375,132692
2016-10-11,164500.000000,166500.000000,158000.000000,158500.000000,154433.375000,141394
2016-10-12,158500.000000,162500.000000,158500.000000,162500.000000,158330.765625,105872
2016-10-13,164000.000000,165000.000000,160500.000000,162500.000000,158330.765625,103593
2016-10-14,162500.000000,164000.000000,160500.000000,160500.000000,156382.078125,62663
2016-10-17,160000.000000,161500.000000,158500.000000,160000.000000,155894.906250,70472
2016-10-18,159000.000000,160500.000000,157500.000000,160000.000000,155894.906250,72352
2016-10-19,159000.000000,160500.000000,158500.000000,160500.000000,156382.078125,69997
2016-10-20,161000.000000,166500.000000,160500.000000,164500.000000,160279.453125,189479
2016-10-21,165500.000000,165500.000000,162000.000000,163000.000000,158817.937500,79005
2016-10-24,163000.000000,166000.000000,162500.000000,166000.000000,161740.968750,91775
2016-10-25,167000.000000,167500.000000,164500.000000,167000.000000,162715.312500,97499
2016-10-26,167000.000000,167000.000000,162500.000000,165000.000000,160766.609375,112304
2016-10-27,164000.000000,164500.000000,160000.000000,160000.000000,155894.906250,110055
2016-10-28,161000.000000,162500.000000,159000.000000,159000.000000,154920.546875,67384
2016-10-31,158500.000000,159000.000000,153500.000000,154500.000000,150536.031250,93178
2016-11-01,153000.000000,155500.000000,148000.000000,148500.000000,144689.968750,142100
2016-11-02,147000.000000,150000.000000,146500.000000,147500.000000,143715.609375,87177
2016-11-03,146500.000000,151500.000000,146500.000000,151500.000000,147613.000000,95849
2016-11-04,150500.000000,150500.000000,146500.000000,148000.000000,144202.781250,97899
2016-11-07,148500.000000,152000.000000,148500.000000,150000.000000,146151.468750,64052
2016-11-08,151000.000000,151500.000000,149000.000000,150500.000000,146638.640625,48520
2016-11-09,151000.000000,152000.000000,142000.000000,145500.000000,141766.921875,155590
2016-11-10,147500.000000,150000.000000,146500.000000,148500.000000,144689.968750,100302
2016-11-11,149500.000000,149500.000000,144000.000000,144000.000000,140305.421875,103726
2016-11-14,144000.000000,145500.000000,141500.000000,144000.000000,140305.421875,71078
2016-11-15,146000.000000,147000.000000,144000.000000,144500.000000,140792.593750,52925
2016-11-16,146500.000000,150000.000000,146000.000000,148500.000000,144689.968750,88753
2016-11-17,147500.000000,149000.000000,146000.000000,148000.000000,144202.781250,57432
2016-11-18,148000.000000,148500.000000,144500.000000,145500.000000,141766.921875,58019
2016-11-21,146000.000000,146500.000000,142000.000000,144500.000000,140792.593750,80286
2016-11-22,144000.000000,148500.000000,144000.000000,146500.000000,142741.265625,51404
2016-11-23,147000.000000,147000.000000,142000.000000,142500.000000,138843.906250,68142
2016-11-24,142000.000000,142500.000000,136000.000000,136500.000000,132997.828125,159533
